chapter	from	to	kind
38	ofxoi		unresolved
38	aov		unresolved
38	Plutarch		unresolved
38	trttM		unresolved
38	Ahab		unresolved
38	JL		tooshort
38	Moslirn		unresolved
38	isx		unresolved
38	xsx		unresolved
38	urbs		unresolved
38	iveeping	weeping	wform
38	Jifteen	fifteen	rule
38	qor		unresolved
38	ijsri		unresolved
38	eventu		unresolved
38	shadoiv	shadow	rule
38	shadoiv	shadow	rule
38	shadoiv	shadow	rule
38	ivhich	which	wform
38	Petavius		unresolved
38	Salmasius		unresolved
38	EEttJa		unresolved
38	fcsn		unresolved
38	CMC		unresolved
38	rifiD		unresolved
38	Tnb		unresolved
38	aegrotasset		unresolved
38	convaluisset		unresolved
38	swii		unresolved
38	rraia		unresolved
38	Scheidius		unresolved
38	Jt'ov		unresolved
38	Iv	lv	roman
38	w		tooshort
38	dimidio		unresolved
38	sm		tooshort
38	seeii		unresolved
38	vae		unresolved
38	PP		tooshort
38	cs		tooshort
38	Vm		tooshort
38	zw		unresolved
38	loth		unresolved
38	Tto		unresolved
38	Schleiermacher		unresolved
38	Fte'nw		unresolved
38	offaiishing		unresolved
38	Ty		tooshort
38	ttj		unresolved
38	ia		tooshort
38	pres		unresolved
38	ent		unresolved
38	10		unresolved
38	iwj		unresolved
38	iws		unresolved
38	Bocbart's		unresolved
38	ws		tooshort
38	msi		unresolved
38	langifage		unresolved
38			tooshort
38	j		tooshort
38	dYnab		unresolved
38	constructio		unresolved
38	praegnans		unresolved
38	cLfc		unresolved
38	prs		unresolved
38	Metheg		unresolved
38	iveave	weave	rule
38	pertexe		unresolved
38	ivas	was	wform
38	ivould	would	wform
38	Ahab		unresolved
38	ivn		unresolved
38	fc		tooshort
38	dh		tooshort
38	nn		tooshort
38	isin		unresolved
38	IB		tooshort
38	b		tooshort
38	M		tooshort
38	loth		unresolved
38	ru		tooshort
38	im		tooshort
38	signl		unresolved
38	ivhat	what	wform
38	housz		unresolved
39	Hezckiah		unresolved
39	satthi		unresolved
39	sottj		unresolved
39	Berodach		unresolved
39	Bero		unresolved
39	dach		unresolved
39	Medorach		unresolved
39	Von		unresolved
39	Bohlen		unresolved
39	Aramean		unresolved
39	Nabopolassar		unresolved
39	Mardokempad		unresolved
39	co		tooshort
39	ivonder	wonder	wform
39	ahese		unresolved
39	smbs		unresolved
39	ihem		unresolved
39	Croesus		unresolved
39	PSS		unresolved
39	niK		unresolved
39	oj		tooshort
39	Abulwalid		unresolved
39	P35		unresolved
39	Lorsbach		unresolved
39	fiiba		unresolved
39	rna		unresolved
39	nals		unresolved
39	armour		unresolved
39	ipV		unresolved
39	mix's		unresolved
39	usua		unresolved
39	thec		unresolved
39	Hezc		unresolved
39	Jciah		unresolved
39	CJericus		unresolved
39	ah's		unresolved
39	nnsax		unresolved
39	Ahijah		unresolved
39	Zedekiah		unresolved
39	oflences		unresolved
39	oj		tooshort
39	b'nb		unresolved
39	eunuchi		unresolved
39	pmm		unresolved
39	London		unresolved
39	nutriti		unresolved
39	Jhe		unresolved
39	Theasurus		unresolved
39	contends		unresolved
39	inp		unresolved
39	np		tooshort
39	naiv		unresolved
39	egoistisch		unresolved
39	egoismus		unresolved
39	Quamvis		unresolved
39	enim		unresolved
39	poena		unresolved
39	aliud		unresolved
39	seculum		unresolved
39	maneret		unresolved
39	praesentem		unresolved
39	gratiam		unresolved
39	amplecti		unresolved
39	debuit		unresolved
39	certe		unresolved
39	nostro		unresolved
39	potissimum		unresolved
39	servire		unresolved
39	debemus		unresolved
39	ejusque		unresolved
39	praecipue		unresolved
39	habenda		unresolved
39	negligendum		unresolved
39	sed		unresolved
39	offidum		unresolved
39	requirit		unresolved
39	TIVQI		unresolved
39	mihimortuo		unresolved
39	mortui		unresolved
39	tkou		unresolved
39	spo		unresolved
39	Jcen		unresolved
39	IESTI		unresolved
39	Icall		unresolved
4	ftW		unresolved
4	rnaa		unresolved
4	Schleusner		unresolved
4	rres		unresolved
4	regierende		unresolved
4	Personale		unresolved
4	des		unresolved
4	Staates		unresolved
4	1		tooshort
4	xmttE		unresolved
4	Hn		tooshort
4	rnrnn		unresolved
4	Hn		tooshort
4	Bs		tooshort
4	Hn		tooshort
4	Tthe		unresolved
4	unpoetical		unresolved
4	Hk		tooshort
4	Hn		tooshort
4	Kn		tooshort
4	ri1		unresolved
4	Bs		tooshort
4	Hk		tooshort
4	Hn		tooshort
4	lavando		unresolved
4	ejecerit		unresolved
4	Hn		tooshort
4	Bs		tooshort
4	KV		tooshort
4	ufJiaii		unresolved
4	tfa		unresolved
4	Hk		tooshort
4	Pesh		unresolved
4	Bs		tooshort
4	Bs		tooshort
4	Hn		tooshort
4	Kn		tooshort
4	Hk		tooshort
4	Hk		tooshort
4	dwellingplace		unresolved
4	jiaa		unresolved
4	bs		tooshort
4	rpK'ipE		unresolved
4	Hengst		unresolved
4	Kn		tooshort
4	Hn		tooshort
4	nx'ipE		unresolved
4	rpxipa		unresolved
4	Hn		tooshort
4	Kn		tooshort
4	rP		tooshort
4	Hengst		unresolved
4	nsn		unresolved
4	rca		unresolved
4	nss		unresolved
4	Hn		tooshort
4	Bs		tooshort
4	rt3b		unresolved
4	tnt		unresolved
4	Ungewitter		unresolved
40	sp		tooshort
40	fcific		unresolved
40	raeant		unresolved
40	aaotber		unresolved
40	popuh		unresolved
40	meus		unresolved
40	ht		tooshort
40	cxa		unresolved
40	dicet		unresolved
40	ith		unresolved
40	ss		tooshort
40	natti		unresolved
40	douhle	double	rule
40	pr		tooshort
40	terita		unresolved
40	prophetica		unresolved
40	ycovt		unresolved
40	poavroe		unresolved
40	ntion		unresolved
40	rrrn		unresolved
40	tbe		unresolved
40	a		tooshort
40			tooshort
40	reveletur		unresolved
40	Ob		tooshort
40	vox		unresolved
40	dicentis		unresolved
40	eic		unresolved
40	sn		tooshort
40	rriru		unresolved
40	cn		tooshort
40	jf		tooshort
40	esthetic		unresolved
40	shortlived		unresolved
40	rrn		unresolved
40	unpoetical		unresolved
40	IDS		unresolved
40			tooshort
40	esn		unresolved
40	crn		unresolved
40	vayyeliG		unresolved
40	tv		tooshort
40			tooshort
40	exegetieal		unresolved
40	Zlon		unresolved
40	Celeriter		unresolved
40	Gall'ia		unresolved
40	civiiates		unresolved
40	perfertur		unresolved
40	illustrior		unresolved
40	incidit		unresolved
40	res		unresolved
40	clamore		unresolved
40	agros		unresolved
40	regionesque		unresolved
40	hunc		unresolved
40	alii		unresolved
40	deinceps		unresolved
40	excipiunt		unresolved
40	proximis		unresolved
40	tradunt		unresolved
40	J'PS		unresolved
40	rntesia		unresolved
40	nbn'p		unresolved
40	raur		unresolved
40	Lehrg		unresolved
40	ivith	with	wform
40	ptna		unresolved
40	bs		tooshort
40	essentice		unresolved
40	Ephrairn	Ephraim	rule
40	si		unresolved
40	ptrja		unresolved
40	btiStt		unresolved
40	bsn'arj		unresolved
40	qb		unresolved
40	nh		tooshort
40	paid		unresolved
40	paid		unresolved
40	bis		unresolved
40	fcetas		unresolved
40	rvhii		unresolved
40	Melek		unresolved
40	pirw		unresolved
40	br		tooshort
40	ivcighed		unresolved
40	bs		tooshort
40			tooshort
40	tribus		unresolved
40	digitis		unresolved
40	yJj		unresolved
40	Lehrgebaude		unresolved
40	mdkkeph		unresolved
40	rVir2		unresolved
40	balaiice		unresolved
40	bilanx		unresolved
40	molem		unresolved
40	terra		unresolved
40	ttj		unresolved
40	TQIU		unresolved
40	inyov		unresolved
40	Richardson's		unresolved
40	xb		tooshort
40	ui	w	rule
40	jstn		unresolved
40	insn		unresolved
40	tte		unresolved
40	counsellor		unresolved
40	counsellor		unresolved
40	counsellor		unresolved
40	counsellor		unresolved
40	thejgst		unresolved
40	counsellor		unresolved
40	vir		unresolved
40	consilium		unresolved
40	scirefacict		unresolved
40	eum		unresolved
40	counsellors		unresolved
40	uber		unresolved
40	taugr		unresolved
40	rrnn		unresolved
40	a'way		unresolved
40	nVcn		unresolved
40	sapientia		unresolved
40	hypostatica		unresolved
40	communicavit		unresolved
40	consilium		unresolved
40	instrueret		unresolved
40	JLo		unresolved
40	Weite		unresolved
40	zu		tooshort
40	achten		unresolved
40			tooshort
40	im		tooshort
40	pendens		unresolved
40	pntf		unresolved
40	pntJ		unresolved
40	p1		tooshort
40	PJ		tooshort
40	pH		tooshort
40	citlos		unresolved
40	bta		unresolved
40	tollit		unresolved
40	tollens		unresolved
40	pN		tooshort
40	njr		unresolved
40	rftis		unresolved
40	IM		tooshort
40	ft		tooshort
40	Hype		unresolved
40	rion		unresolved
40	sint		unresolved
40	eo		tooshort
40	px		tooshort
40	ov		tooshort
40	nihilum		unresolved
40	ia		tooshort
40	zu		tooshort
40	gesucht		unresolved
40	Urnbreit's	Umbreit's	rule
40	gesucht		unresolved
40	noiv	now	rule
40	bx		tooshort
40	Deumfortem		unresolved
40	mclter		unresolved
40	srfn		unresolved
40	ivith	with	wform
40	argcnteae		unresolved
40	aurifabri		unresolved
40	Ys		tooshort
40	rj		tooshort
40	Poel		unresolved
40	pflor		unresolved
40	niis		unresolved
40	Lehrgebaude		unresolved
40	frugalior		unresolved
40	oblationis		unresolved
40	ttasnn		unresolved
40	amsuchan		unresolved
40	artifcx		unresolved
40	quaerit		unresolved
40	quomodo		unresolved
40	rsn		unresolved
40	ns		tooshort
40	aj		tooshort
40	yu		tooshort
40	knoiv	know	rule
40	ov		tooshort
40	yvmasa		unresolved
40	oi		tooshort
40	xoiJ		unresolved
40	T		tooshort
40	wollt		unresolved
40	ihr		unresolved
40	erkennen		unresolved
40	wollt		unresolved
40	ihrnicht		unresolved
40	horen		unresolved
40	tij		unresolved
40	yournational		unresolved
40	Hes	lies	rule
40	isahs		unresolved
40	cabbalah		unresolved
40	ttJaHa		unresolved
40	sitteth		unresolved
40	Melek		unresolved
40	pf		tooshort
40	ipr		unresolved
40	ijh		unresolved
40	ofbestiolae		unresolved
40	minuta		unresolved
40	animantia		unresolved
40	Wohnzelt		unresolved
40	Whh		unresolved
40	tP2n		unresolved
40	secretorum		unresolved
40	scrutatores		unresolved
40	blew		unresolved
40	sx		tooshort
40	Vbxs		unresolved
40	qx		tooshort
40	praeterita		unresolved
40	prophetica		unresolved
40	sirong		unresolved
40	ivho	who	wform
40	Zwingle		unresolved
40	pas		unresolved
40	ttss		unresolved
40	ib		tooshort
40	ov		tooshort
40	ntivuGti		unresolved
40	fortiori		unresolved
40	inb		unresolved
40	tj		tooshort
40	Furst		unresolved
40	ivings	wings	wform
40	moulting		unresolved
40	nreQocpvqaovaiv		unresolved
40	assument		unresolved
40	Targurn	Targum	rule
40	moulting		unresolved
40	der		unresolved
40	Gedanke		unresolved
40	richtig		unresolved
41	BBttSa		unresolved
41	fyxam'Sea		unresolved
41	tthn		unresolved
41	xcog		unresolved
41	Wr		tooshort
41	Wc		tooshort
41	pis		unresolved
41	expositio		unresolved
41	nihil		unresolved
41	sani		unresolved
41	praefert		unresolved
41	enallao		unresolved
41	Ins		unresolved
41	rrirn	mm	rule
41	p'ls		unresolved
41	Procopius		unresolved
41	feef		unresolved
41	ao'p		unresolved
41	Nt		tooshort
41	pn		tooshort
41	usus		unresolved
41	loquendi		unresolved
41	co		tooshort
41	xsin		unresolved
41	Croesus		unresolved
41	Panionion		unresolved
41	dVn		unresolved
41	Abdastartus		unresolved
41	Abdallah		unresolved
41	hrt		unresolved
41	ov		tooshort
41	fydnqaa		unresolved
41	amans		unresolved
41	amatus		unresolved
41	aJUt		unresolved
41	JuJLs		unresolved
41	JoJlit		unresolved
41	thoUj		unresolved
41	laxQav		unresolved
41	sx		tooshort
41	srx		unresolved
41	ft		tooshort
41	nox		unresolved
41	rnttStj		unresolved
41	ssiti		unresolved
41	nxryiin		unresolved
41	nstsj		unresolved
41	Hkzig		unresolved
41	naniaivm		unresolved
41	rx		tooshort
41	corroboro		unresolved
41	il		tooshort
41	truesense		unresolved
41	werenot		unresolved
41	mtn		unresolved
41	seelc		unresolved
41	trra		unresolved
41	thouworm		unresolved
41	VMQOI		unresolved
41	mortui		unresolved
41	estls		unresolved
41	rs		tooshort
41	ktyo67o		unresolved
41	izp		unresolved
41	gekrummtes		unresolved
41	redde		unresolved
41	intrepide		unresolved
41	bxh		unresolved
41	rouo		unresolved
41	pE'n		unresolved
41	m'sB		unresolved
41	threshingwain		unresolved
41	vielspitzig		unresolved
41	vielschneidig		unresolved
41	fiQti		unresolved
41	oiltree		unresolved
41	box		unresolved
41	nx		tooshort
41	praestantissima		unresolved
41	tf'ha		unresolved
41	WSJ		unresolved
41	tb		tooshort
41	sraito		unresolved
41	laia'j		unresolved
41	accedant		unresolved
41	vestra		unresolved
41	putatis		unresolved
41	esse		unresolved
41	nsniSJs		unresolved
41	an1		unresolved
41	nx		tooshort
41	pNia		unresolved
41	BS		unresolved
41	fis		unresolved
41	Melek		unresolved
41	nxi		unresolved
41	Cyaxares		unresolved
41	pi'nst		unresolved
41			tooshort
42	carne	came	rule
42	ecce		unresolved
42	ids		unresolved
42	avOQ03no		unresolved
42	Six1		unresolved
42	pp		tooshort
42	asttja		unresolved
42	tia		unresolved
42	Stte		unresolved
42	co		tooshort
42	aie		unresolved
42	Gottes		unresolved
42	Hamburg		unresolved
42	njrp		unresolved
42	nas	was	rule
42	ftjrH		unresolved
42	D		tooshort
42	wn		tooshort
42	accipiet		unresolved
42	personam		unresolved
42	efferet		unresolved
42	Ein		unresolved
42	dabit		unresolved
42	operam		unresolved
42	audiatur		unresolved
42	demeanour		unresolved
42	uiclc		unresolved
42	clamour		unresolved
42	bv		tooshort
42	rx		tooshort
42	clamour		unresolved
42	nro		unresolved
42	isn		unresolved
42	ihc		unresolved
42	xn		tooshort
42	J5		tooshort
42			tooshort
42	JTVKXXX		unresolved
42	spj		unresolved
42	u3a		unresolved
42	crp		unresolved
42	ji's		unresolved
42	majestalicus		unresolved
42	thett		unresolved
42	feeep		unresolved
42	ceep		unresolved
42	rn'ia		unresolved
42	covenantpeople		unresolved
42	Bundesvolk		unresolved
42	Mittelsvolk		unresolved
42	counsellor		unresolved
42	rvis		unresolved
42	wn		tooshort
42	paid		unresolved
42	foreseen		unresolved
42	foresaw		unresolved
42	xn		tooshort
42	toivns	towns	rule
42	efferat		unresolved
42	desertum		unresolved
42	oppida		unresolved
42	tjus		unresolved
42	pagos		unresolved
42	habitetur		unresolved
42	Kedarena		unresolved
42	ivhich	which	wform
42	rns		unresolved
42	Petra		unresolved
42	usa		unresolved
42	vir		unresolved
42	bellicosissimus		unresolved
42	evigilans		unresolved
42	zelo		unresolved
42	vir		unresolved
42	militaris		unresolved
42	peritus		unresolved
42	bellattir		unresolved
42	riiOp		unresolved
42	ardour		unresolved
42	ivill	will	wform
42	rt		tooshort
42	jvithout		unresolved
42	M2B		unresolved
42	a		tooshort
42	utparturientem		unresolved
42	viptram		unresolved
42	desolabo		unresolved
42	Bocha		unresolved
42	rt		tooshort
42	nisx		unresolved
42	DCIU		unresolved
42	des		unresolved
42	Pixd		unresolved
42	to'pant		unresolved
42	EEK		unresolved
42	cttis		unresolved
42	frattja		unresolved
42	caa		unresolved
42	USB		unresolved
42	Wj		tooshort
42	oa		tooshort
42	25		unresolved
42	lor		unresolved
42	samething		unresolved
42	vhich	which	rule
42	videndo		unresolved
42	intuemini		unresolved
42	intuemini		unresolved
42	br		tooshort
42	anc'		unresolved
42	donatus		unresolved
42	Evvald	Ewald	rule
42	JLwwuo		unresolved
42	venundatus		unresolved
42	redemtus		unresolved
42	nVrx		unresolved
42	xb		tooshort
42	Malachi		unresolved
42	nps		unresolved
42	salce		unresolved
42	ysn		unresolved
42	idiorn	idiom	rule
42	ip		tooshort
42	niB		unresolved
42	bloiv	blow	rule
42	finina		unresolved
42	tcrgo		unresolved
42	zuruckwarts		unresolved
42	MS		tooshort
42	rnin		unresolved
42	I'BX		unresolved
42	excanu'cscentid		unresolved
42	excandescentid		unresolved
42	iram		unresolved
43	downfal		unresolved
43	heen	been	rule
43	Menochius		unresolved
43	attah		unresolved
43	tlwu		unresolved
43	3		tooshort
43	sn		tooshort
43	thysclj		unresolved
43	Meroe		unresolved
43	IBS		unresolved
43	xis		unresolved
43	ivill	will	wform
43	wellfounded		unresolved
43	educ		unresolved
43	npa		unresolved
43			tooshort
43	to	to	rule
43	ipw		unresolved
43	ivas	was	wform
43	fcjo		unresolved
43	Rosentttiiller		unresolved
43			tooshort
43			tooshort
43	Vx		tooshort
43	Dia		unresolved
43	tht		unresolved
43	ir		tooshort
43	Fiom		unresolved
43	praettritum		unresolved
43	Targuin		unresolved
43	lonians		unresolved
43	O3		tooshort
43	sisb		unresolved
43	tnrj		unresolved
43	tos		unresolved
43	Xaldaioi		unresolved
43	Lustschiffe		unresolved
43	Luftschiffe		unresolved
43	w'lin		unresolved
43	rvnax		unresolved
43	n		tooshort
43	S3		tooshort
43	DTP		unresolved
43	IJehovah		unresolved
43	tbis		unresolved
43	tbe		unresolved
43	a		tooshort
43	wic		unresolved
43	ts		tooshort
43	Stiari		unresolved
43	Jield	field|held	ambiguous
43	fwor		unresolved
43	ranj		unresolved
43	olah		unresolved
43	zebahi		unresolved
43	lebonah		unresolved
43	pattah		unresolved
44	thec		unresolved
44	sp		tooshort
44	pn		tooshort
44	utero		unresolved
44	esse		unresolved
44	coepisti		unresolved
44	vm		tooshort
44	nemo		unresolved
44	dixerit		unresolved
44	esse		unresolved
44	hyperbolicum		unresolved
44	remutum		unresolved
44	w		tooshort
44	pp		tooshort
44	yyunqpevoii		unresolved
44	ev		tooshort
44	ev		tooshort
44	vTfttos		unresolved
44	rectulus		unresolved
44	justulus		unresolved
44	Frommchen		unresolved
44	P7		tooshort
44	Mai		unresolved
44	xvx		unresolved
44	rr		tooshort
44	Haggai		unresolved
44	Malachi		unresolved
44	bles		unresolved
44	pris		unresolved
44	avupwov		unresolved
44	vdarog		unresolved
44	ypQtog		unresolved
44	Symrnachus	Symmachus	rule
44	FT		tooshort
44	nsa		unresolved
44	Procopius		unresolved
44	ndvTKiv		unresolved
44	Zei		unresolved
44	TZ		tooshort
44	WTOC		unresolved
44	tytv		unresolved
44	Zsvs		unresolved
44	vGrarog		unresolved
44	hbu'b		unresolved
44	eol		unresolved
44			tooshort
44	caii		unresolved
44	iB3		unresolved
44	Dbte		unresolved
44	DS		tooshort
44	Christi		unresolved
44	nihil		unresolved
44	antiquiiis		unresolved
44	aut		unresolved
44	majus		unresolved
44	esse		unresolved
44	Kirnchi	Kimchi	rule
44	ihe		unresolved
44	Witt		unresolved
44	riri		unresolved
44	wvn		unresolved
44	pn1		unresolved
44	Jarch		unresolved
44	Knohel	Knobel	rule
44	dMsre		unresolved
44	px		tooshort
44	illorum		unresolved
44	ipsi		unresolved
44	vident		unresolved
44	Evvald	Ewald	rule
44	puncta		unresolved
44	extraordinaria		unresolved
44	ri52h		unresolved
44	nisi		unresolved
44	demens		unresolved
44	theml		unresolved
44	tne		unresolved
44	fellowworshippers		unresolved
44	taixa		unresolved
44	aixa		unresolved
44	snn		unresolved
44	ia		tooshort
44	sss		unresolved
44	d'nn		unresolved
44	masorctic		unresolved
44	ssa		unresolved
44	sint		unresolved
44	issa		unresolved
44	ti'nn		unresolved
44	ploughshare		unresolved
44	Virgil		unresolved
44	Georg		unresolved
44	itti		unresolved
44	sese		unresolved
44	magna		unresolved
44	brachia		unresolved
44	tollunt		unresolved
44	ttnn		unresolved
44	ss		tooshort
44	nn		tooshort
44	markclh		unresolved
44	nto		unresolved
44	Jilo		unresolved
44	tincto		unresolved
44	Rothtlstein		unresolved
44	ochre		unresolved
44	anx		unresolved
44	ir		tooshort
44	ia		tooshort
44	Sp		tooshort
44	Dt		tooshort
44	ltft		unresolved
44	himstlf		unresolved
44	mittit		unresolved
44	Libanum		unresolved
44	homines		unresolved
44	fuerunt		unresolved
44	supplenda		unresolved
44	constructioncs		unresolved
44	quam		unresolved
44	inveniebant		unresolved
44	suo		unresolved
44	concinnarunt		unresolved
44	rnsv		unresolved
44	sj		tooshort
44	ecies		unresolved
44	rn3		unresolved
44	psx		unresolved
44	Urnbreit's	Umbreit's	rule
44	sugo		unresolved
44	estion		unresolved
44	res		unresolved
44	ivarmed		unresolved
44	tohn		unresolved
44	cn		tooshort
44	tbat		unresolved
44	Horace		unresolved
44	Olim		unresolved
44	tmncus		unresolved
44	eram		unresolved
44	ficulnus		unresolved
44	Quum		unresolved
44	faber		unresolved
44	incortus		unresolved
44	scamnum		unresolved
44	faceretne		unresolved
44	Priapum		unresolved
44	Maluit		unresolved
44	esse		unresolved
44	Deum		unresolved
44	psnofv		unresolved
44	ofC		unresolved
44	Icnown		unresolved
44	ots		unresolved
44	frr		unresolved
44	irt		unresolved
44	ja		tooshort
44	sbn		unresolved
44	keinem		unresolved
44	Falle		unresolved
44	passend		unresolved
44	sectatur		unresolved
44	cinerem		unresolved
44	pasci		unresolved
44	aliqua		unresolved
44	metaph		unresolved
44	delectari		unresolved
44	fio		unresolved
44	urative		unresolved
44	b		tooshort
44	i		tooshort
44	interpunclion		unresolved
44	ff		tooshort
44	fr		tooshort
44	hP		tooshort
44	httx		unresolved
44	avrov		unresolved
44	madmen		unresolved
44	lEJtrj		unresolved
44	nuin		unresolved
44	Kirnchi	Kimchi	rule
44	nbis		unresolved
44	Cyropaedia		unresolved
44	Gyndes		unresolved
44	Thatof		unresolved
44	hbsia		unresolved
44	rtett		unresolved
44	Cambyses		unresolved
44	Astyages		unresolved
44	Cyropaedia		unresolved
44	unanstandig		unresolved
44	Iclingen		unresolved
44	Hebraicum		unresolved
44	res		unresolved
44	legarnus		unresolved
44	intelligitur		unresolved
44	meus		unresolved
44	sciens		unresolved
44	vel		unresolved
44	intelligens		unresolved
44	quarum		unresolved
44	similitudo		unresolved
44	parvo		unresolved
44	apice		unresolved
44	distinguitur		unresolved
44	IES		unresolved
44	xfi		unresolved
44	br		tooshort
44	tt		tooshort
44	is'nis		unresolved
44	priori		unresolved
44	ttrn'3		unresolved
44	Agradates		unresolved
44			tooshort
44	Von		unresolved
44	Lengerke		unresolved
44	urp3		unresolved
44	Abimelechs		unresolved
44	Amalekitish		unresolved
44	Einieitung		unresolved
45	wiih		unresolved
45	delumbo		unresolved
45	dumbis		unresolved
45	analo		unresolved
45	gous		unresolved
45	Abydenus		unresolved
45	Croesus		unresolved
45	Brerewood's		unresolved
45	ivill	will	wform
45	fcnpK		unresolved
45	c'E		unresolved
45	ttSa'iJ		unresolved
45	mappik		unresolved
45	occasus		unresolved
45	co		tooshort
45	Zendavesta		unresolved
45	distil		unresolved
45	prosperitv		unresolved
45	sn		tooshort
45	px		tooshort
45	rpEin		unresolved
45	sns1		unresolved
45	tiTfl		unresolved
45	S3		tooshort
45	ivork	work	wform
45	iin		unresolved
45	h		tooshort
45	ajhn		unresolved
45	Ecc		unresolved
45	MB		tooshort
45	y		tooshort
45	intosfi		unresolved
45	Ecc		unresolved
45	ivork	work	wform
45	ofthee		unresolved
45	ntesprna		unresolved
45	ivhat	what	wform
45	begettcst		unresolved
45	tTreQ'		unresolved
45	v'5		unresolved
45	WECJ		unresolved
45	ibxiy		unresolved
45	xiiS		unresolved
45	rwst		unresolved
45	2		tooshort
45	Cyropaedia		unresolved
45	Sebaim		unresolved
45	ihere		unresolved
45	Sabeans		unresolved
45	Saueans		unresolved
45	beispielsweise		unresolved
45	rrn		unresolved
45	Solinus		unresolved
45	duodccim		unresolved
45	longi		unresolved
45	Tp		tooshort
45	bx		tooshort
45	rr		tooshort
45	itfsa		unresolved
45	wn		tooshort
45	frjste		unresolved
45	xfi		unresolved
45	Urnbreit	Umbreit	rule
45	WFI		unresolved
45	ivho	who	wform
45	fleeing		unresolved
45	itl		unresolved
45	waitino		unresolved
45	Tsa		unresolved
45	Icnee		unresolved
45	ZDJ		unresolved
45	lyco		unresolved
45	npr		unresolved
45	ip		tooshort
45	fij		unresolved
45	xb		tooshort
45	idx		unresolved
45	ij		tooshort
45	dem		unresolved
45	uniruglichen		unresolved
45	Munde		unresolved
45	tjx		unresolved
45	njr		unresolved
45	T3		tooshort
45	THS	THIS	rule
45	Kin1		unresolved
45	ms		tooshort
45	ina		unresolved
46	o		tooshort
46	K2i		unresolved
46	Belteshazzar		unresolved
46	Belesys		unresolved
46	Nebuzaradan		unresolved
46	Nabopolassar		unresolved
46	Nabonned		unresolved
46	res		unresolved
46	seein		unresolved
46	s'taa		unresolved
46			tooshort
46	ft		tooshort
46	fta		unresolved
46	Cybele		unresolved
46	rj		tooshort
46	b5		tooshort
46	Xerxes		unresolved
46	iWESj		unresolved
46	x'fiv		unresolved
46	lassitudinem		unresolved
46	w7ith		unresolved
46	rrarja		unresolved
46	W9a		unresolved
46	potuerunt		unresolved
46	salvare		unresolved
46	portantem		unresolved
46	ouorht		unresolved
46	sto		unresolved
46	nrrwn		unresolved
46	downfal		unresolved
46	jn		tooshort
46	ISE		unresolved
46	Florus		unresolved
46	JC		tooshort
46	iVpoS'i		unresolved
46	ivill	will	wform
46	sittJtzJKrn		unresolved
46	vxfire		unresolved
46	reddened7		unresolved
46	confundamini		unresolved
46	fiiia		unresolved
46	niix		unresolved
46	wX		unresolved
46	avdoi		unresolved
46	srxnn		unresolved
46	icsxnn		unresolved
46	irsx		unresolved
46	tirx		unresolved
46	JL		tooshort
46	oofs		unresolved
46	n'nnx		unresolved
46	rny	my	rule
46			tooshort
46	above7		unresolved
46	Cornp	Comp	rule
46	thejfar		unresolved
46	counsellor		unresolved
46	nss		unresolved
46	Stiere		unresolved
46	Vernunft		unresolved
46	ighteousness		unresolved
47	downfal		unresolved
47	xvni		unresolved
47	Cowper		unresolved
47	xm		tooshort
47	Cowper		unresolved
47	Pizarro		unresolved
47	downfal		unresolved
47	downfal		unresolved
47	nbns		unresolved
47	filk		unresolved
47	throne	throne	rule
47	Chasdim		unresolved
47	Chasdim		unresolved
47	the	the	rule
47	bs		tooshort
47	Chasdim		unresolved
47	fcafc		unresolved
47	slcirt		unresolved
47	phras		unresolved
47	sJcirt		unresolved
47	Jarclri		unresolved
47	Bx		tooshort
47	SttB		unresolved
47	nrflvvw		unresolved
47	padscar		unresolved
47	avziaiqasTni		unresolved
47	av		tooshort
47	Qwaos		unresolved
47	resistet		unresolved
47	mihi		unresolved
47	venp		unresolved
47	eance		unresolved
47	downfal		unresolved
47	Nothbchelf		unresolved
47	Chasdim		unresolved
47	ijrt		unresolved
47	saidst		unresolved
47	ft		tooshort
47	rras		unresolved
47	segholate		unresolved
47	nMlbizJ		unresolved
47	saidst		unresolved
47	downfal		unresolved
47	Curlius		unresolved
47	nihil		unresolved
47	wbis		unresolved
47	corruptius		unresolved
47	moribus		unresolved
47	irritandas		unresolved
47	illiciendasque		unresolved
47	immodicas		unresolved
47	voluptates		unresolved
47	instructius		unresolved
47	Babylonii		unresolved
47	maxime		unresolved
47	vinum		unresolved
47	ebrietatem		unresolved
47	sequuntur		unresolved
47	effusi		unresolved
47	osx		unresolved
47	GSX		unresolved
47	px		tooshort
47	Noldius		unresolved
47	h5N		unresolved
47	cui		unresolved
47	nihil		unresolved
47	tt		tooshort
47	nihil		unresolved
47	secundum		unresolved
47	Algiers		unresolved
47	stt'i		unresolved
47	iriterpunction		unresolved
47	ihee		unresolved
47	notwithstandingj		unresolved
47	immediatelydependent		unresolved
47	nvsy		unresolved
47	Siculus		unresolved
47	trustedst		unresolved
47	asch		unresolved
47	malitia		unresolved
47	fiduciam		unresolved
47	habuisti		unresolved
47	malitia		unresolved
47	du		tooshort
47	sicher		unresolved
47	bei		unresolved
47	deiner		unresolved
47	Bosheit		unresolved
47	seeth		unresolved
47	rrjn		unresolved
47	saidst		unresolved
47	hftst		unresolved
47	Nordheiiner		unresolved
47	nnia		unresolved
47	nescis		unresolved
47	ortum		unresolved
47	cjus		unresolved
